Source,Summary
"[CLS] Mr. Weingarten said that he expected Mr. Ebbers, who turned 62 yesterday, to be fully exonerated at trial. [SEP] Mr. Ebbers' attorney Reid Weingarten said he expects Mr. Ebbers to be exonerated.",1
[CLS] An international warrant for his arrest was issued both to the Ghanaian authorities and to Interpol. [SEP] A warrant for Taylor's arrest has been served on the Ghanaian authorities and sent to Interpol.,1
"[CLS] Lawmakers at the closed-door hearing focused on the National Intelligence Estimate reports on Iraq's chemical, biological and nuclear weapons programs. [SEP] Lawmakers on the House panel will question intelligence analysts at the closed-door hearing about the factors that went into compiling the National Intelligence Estimate reports on Iraq's weapons programs.",1
[CLS] At least 11 more cases in Indiana and three in Illinois are suspected. [SEP] There’s also at least three suspected cases in Illinois and 11 in Indiana.,1
"[CLS] Branch was later fired by the company and eventually filed a wrongful-termination suit that included details about the documents, the Journal story said. [SEP] The former employees filed wrongful-termination suits, dismissed in July 2002, that included details about the documents, the Journal story said.",0
"[CLS] Watertown, Saugus and Framingham also are going smoke-free Monday, joining a growing number of cities around the country. [SEP] Along with Boston, Watertown, Saugus and Framingham also are going smoke-free Monday.",0
"[CLS] The cuts are expected to save Texas consumers more than $510 million, and most policyholders will see reductions, Black said. [SEP] The reductions are expected to save Texas consumers $510 million, and most policyholders will see reductions, said Robert Black, an Insurance Department spokesman.",1
[CLS] President Bush and top administration officials cited the threat from Iraq's banned weapons programs as the main justification for going to war. [SEP] President Bush and top officials in his administration cited the threat from Iraq's alleged chemical and biological weapons and nuclear weapons program as the main justification for going to war.,1
"[CLS] The Senate majority leader, Bill Frist, Republican of Tennessee, said he hoped Congress would finish work on the legislation by the end of September. [SEP] The Senate majority leader, Bill Frist, R-Tenn., said he hoped Congress would finish work on the legislation by late September.",1
"[CLS] No rabies vaccine is available for humans in Zimbabwe and if it was it would be too expensive for most bitten by infected dogs. [SEP] Health professionals say there is no rabies vaccine for humans in Zimbabwe and, even if it was available, it is too expensive for most bitten by infected dogs.",1
"[CLS] The updated products include Pylon Pro, Pylon Conduit, Pylon Anywhere, and Pylon Application Server. [SEP] The new products on the desktop side include the latest versions of Pylon Conduit and Pylon Pro.",1
"[CLS] More than half of the songs were purchased as albums, Apple said. [SEP] Apple noted that half the songs were purchased as part of albums.",1
"[CLS] Samudra claims the meeting agreed with this and fine-tuning was handed to Dulmatin, a bombmaker still on the run and so-called smiling Bali bomber, Amrozi. [SEP] He claims they agreed on this plot and that fine-tuning was handed to Dulmatin, a bombmaker who is still on the run.",0
"[CLS] ""It seems to me you're trying to protect privacy of theft,"" she said to Barr. [SEP] ""It seems to me they are attempting to protect privacy of theft.""",1
"[CLS] The Bank of England starts its two-day meeting on Wednesday, but was expected to leave British interest rates steady. [SEP] The Bank of England starts a two-day policy meeting on Wednesday and is expected to leave British interest rates steady at 3.75 percent on Thursday.",0
[CLS] Chief Justice William Rehnquist and Justice Clarence Thomas were the two other dissenting judges. [SEP] His dissent was joined by Chief Justice William H. Rehnquist and Justice Clarence Thomas.,1
"[CLS] A power cut in New York in 1977 left 9 million people without electricity for up to 25 hours. [SEP] The outage resurrected memories of other massive power blackouts, including one in 1977 that left about 9 million people without electricity for 25 hours.",0
"[CLS] The rate of skin cancer has tripled since the 1950s in Norway and Sweden, according to the study. [SEP] The study also found that skin cancer nearly tripled in Norway and Sweden since the 1950s.",1
"[CLS] The cables can be engorged with far more power, and it can be turned on and off like a water spigot, making billing more accurate, Taub said. [SEP] The cables can carry far more power, and can be turned on and off like water spigots, making billing more accurate, Taub said.",1
"[CLS] As you know, East Africa has been an area of terrorist threats and indeed terrorist attacks in the past."" [SEP] ""East Africa has been an area of terrorist threats and indeed terrorist attacks in the past,"" said State Department spokesman Philip Reeker.",1
[CLS] Shares in the big mortgage lenders also fell to record lows. [SEP] Shares of other mortgage lenders and home construction companies also fell.,0
"[CLS] A grief-stricken old woman, disconsolate with grief, smeared her face with dirt, uttering: ""My child, my child."" [SEP] One old woman, disconsolate with grief, smeared her face with dirt, only able to utter: ""My child, my child.""",1
"[CLS] Both companies automate many channels, though XM has some live programming, and Sirius airs live in-studio performances and interviews. [SEP] Both companies automate many channels, although XM has some live programming anchored by disc jockeys who can field requests, and Sirius airs live in-studio performances and interviews.",1
"[CLS] Electronic Data Systems Corp. Thursday said the Securities and Exchange Commission has asked the company for documents related to its large contract with the U.S. Navy. [SEP] In a regulatory filing, EDS said the SEC had asked for information related to its troubled IT outsourcing contract with the US Navy.",1
"[CLS] Founded in 1996, the LendingTree exchange consists of more than 200 banks, lenders, and brokers. [SEP] LendingTree matches borrowers via the Internet with more than 200 mortgage brokers, banks and other lenders.",0
"[CLS] That triggered a 47-hour police standoff that inconvenienced thousands of commuters, as traffic backed up in Downtown Washington and northern Virginia. [SEP] His protest led to a 47-hour standoff with police that caused huge traffic jams in downtown Washington and northern Virginia.",1
"[CLS] A slit the size of one created in the test would let in a stream of gas three times as hot as a blowtorch."" [SEP] A slit the size of one created in the test would let in a stream of gas three times hotter than a blowtorch.",1
[CLS] Assani said Tuesday he did not know what to charge the men with because US officials refused to share information with him. [SEP] Prosecutors said they did not know what crimes to charge the men with because U.S. officials refused to share information with them.,1
"[CLS] Kids, adults, booksellers and postal workers all are preparing for ""Harry Potter and the Order of the Phoenix."" [SEP] The crates are full of hardback copies of ""Harry Potter and the Order of the Phoenix.""",0
"[CLS] In early afternoon trading, the Dow Jones industrial average was up 7.58, or 0.1 percent, at 9,381.79. [SEP] The blue-chip Dow Jones industrial average .DJI was down 63.09 points, or 0.68 percent, at 9,270.70.",0
"[CLS] Ernst & Young has denied any wrongdoing and plans to fight the allegations. [SEP] Ernst & Young has denied the SEC's claims, and called its recommendations ""irresponsible"".",0
[CLS] Intel plans to present a paper on its findings today at a conference in Japan. [SEP] The breakthrough technology was presented by Intel scientists at a conference in Japan.,1
