Source,Summary
[CLS] Recent U.S. appeals court rulings have required Internet providers to identify subscribers suspected of illegally sharing music and movie files. [SEP] The new campaign comes just weeks after U.S. appeals court rulings requiring Internet service providers to identify subscribers suspected of illegally sharing music and movie files.,1
"[CLS] ""The steps that the Iranians claim to have taken in terms of capturing al-Qaida are insufficient,"" said Ari Fleischer, the White House press secretary. [SEP] ""The steps that the Iranians claim to have taken in terms of capturing al-Qaeda are insufficient,"" Fleischer said.",1
"[CLS] The last time the S&P had a larger one-day point loss was also May 19, when it gave back 23.53 to close at 920.77. [SEP] The last time it had a larger one-day loss was July 1, 2002, when it shed 59.41 to close at 1,403.80.",1
[CLS] The problem likely will mean corrective changes before the shuttle fleet starts flying again. [SEP] He said the problem needs to be corrected before the space shuttle fleet is cleared to fly again.,1
"[CLS] ""I have lots of bad dreams, I have flashbacks, I have lots of anger. [SEP] ""I have lots of bad dreams, flashbacks and lots of anger.""",1
[CLS] Meningitis is an infection of the spinal cord fluid and the tissue around the brain. [SEP] Meningitis is an infection of the fluid in a person's spinal cord and around the brain.,1
"[CLS] Initial autopsy reports show they died of dehydration, hyperthermia and suffocation. [SEP] Two more died later, and initial autopsy reports show they succumbed to dehydration, hypothermia and suffocation.",0
[CLS] The verbal flareup with Keating stemmed from Cardinal Mahony's initial refusal to participate in that survey unless procedures were changed. [SEP] A verbal flare-up between Keating and Mahony began when the cardinal initially refused to participate in that survey unless procedures were changed.,1
"[CLS] Spider-Man snatched $114.7 million in its debut last year and went on to capture $403.7 million. [SEP] Spider-Man, rated PG-13, snatched $114.7 million in its first weekend and went on to take in $403.7 million.",1
"[CLS] Eyewitnesses told how Sally, 62, originally from Coatbridge, Lanarkshire, screamed as the escalator collapsed then sucked her in. [SEP] Mother-of-two Sally, originally from Coatbridge, Lanarkshire, had stepped on to the escalator when it collapsed.",0
[CLS] They also drafted a non-binding priorities list specifying that a quarter of it may be used to reduce planned 5 percent cuts in fees paid to health-care providers. [SEP] They also drafted a nonbinding priorities list specifying that one-quarter may be used to reduce planned cuts of 5 percent in fees paid to health care providers.,1
"[CLS] ""The case has been ready to go for some time,"" said FBI Special Agent Craig Dahle in Birmingham. [SEP] ""The case has been ready to go for some time,"" said Dahle, a spokesman for the Birmingham office.",1
"[CLS] Taiwan has attempted to gain observer status to the United Nations-affiliated WHO for seven years, but again was rebuffed March 19 at its annual conference in Geneva. [SEP] It has sought observer status for seven years, but was again rebuffed May 19 at the annual WHO conference in Geneva.",1
"[CLS] There are an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around the town. [SEP] Bunia has about 750 U.N. troops, compared with an estimated 25,000 to 28,000 tribal fighters in the region, with thousands deployed in and around Bunia.",0
"[CLS] Rosenthal declined comment on the Garrett situation Tuesday but said in a statement: ""We had a big contract negotiation. [SEP] The show's creator and executive producer, Phil Rosenthal, quipped in a statement: ""We had a big contract negotiation.",0
[CLS] Large swells and dangerous surf already were being felt along sections of the coast. [SEP] Already large swells and dangerous surf have arrived along the mid-Atlantic.,1
"[CLS] ""September and third quarter data confirm that demand in the global semiconductor market is rising briskly,"" said George Scalise, president of the SIA. [SEP] ""September and third-quarter data confirm that demand in the global semiconductor market is rising briskly,"" George Scalise, the SIA's president, said in the statement.",1
"[CLS] ""Arifin has disclosed to the I.S.D. that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand,"" the statement said. [SEP] ""Arifin has disclosed . . . that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand.",1
"[CLS] Novelist Michael Peterson was convicted Friday of murdering his wife, whose body was found in a pool of blood at the bottom of a staircase in their home. [SEP] A jury convicted novelist Michael Peterson Friday of bludgeoning his wife of five years in the stairwell of their home.",1
"[CLS] A former teammate, Carlton Dotson, has been charged with the murder. [SEP] His body was found July 25, and former teammate Carlton Dotson has been charged in his shooting death.",0
"[CLS] Law enforcement sources who spoke on condition of anonymity confirmed that Limbaugh was being investigated by the Palm Beach County, Fla., state attorney's office. [SEP] Law enforcement officials confirmed that Limbaugh was being investigated by the Palm Beach County, Fla., state attorney's office.",1
"[CLS] The first trial of a suspect in last year's Bali nightclub bombings that killed more than 200 people opened in Indonesia today, Sky News reported. [SEP] One of the key suspects in the October nightclub bombings that killed more than 200 people in Bali went on trial Monday amid tight security.",0
"[CLS] The Conference Board reported its U.S. Consumer Confidence Index slipped to 83.5 in June from 83.6 in May. [SEP] The consumer-confidence index came in at 83.5 in June, down slightly from a revised 83.6 in May, the Conference Board said.",1
[CLS] The European Commission has developed a set of guidelines to help public administrators decide whether to migrate their enterprises to Open Source Software or not. [SEP] A European Commission initiative has issued guidelines to member governments on how to migrate to open source software on both servers and desktops.,1
"[CLS] However, the talk was downplayed by PBL which said it would focus only on smaller purchases that were immediately earnings and cash flow accretive. [SEP] The talk, however,has been downplayed by PBL which said it would focus only on smaller purchases that were immediately earnings and cash flow-accretive.",1
[CLS] OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel's next supply cut to allow for the return of Iraqi oil. [SEP] OPEC this week is set to pressure independent exporters to back the cartel's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices.,1
"[CLS] The fines are part of failed Republican efforts to force or entice the Democrats to return. [SEP] Perry said he backs the Senate's efforts, including the fines, to force the Democrats to return.",0
"[CLS] Zulifquar Ali, a worshiper slightly wounded by shrapnel, said the attackers first targeted the mosque's guards. [SEP] Witness Zulfiqar Ali, who was slightly wounded by shrapnel, said the attackers had focused on the mosque's guards.",1
"[CLS] General Huweirini, who has worked closely with the US, was wounded in the shooting on December 4, US officials said. [SEP] Huweirini, who has worked closely with U.S. officials, was wounded in an attack Dec. 4, the U.S. officials said.",1
"[CLS] ""The GPL violates the U.S. Constitution, together with copyright, antitrust and export control laws,"" SCO Group said in an answer filed to an IBM court filing. [SEP] ""The GPL violates the U.S. Constitution, together with copyright, antitrust  and export control laws,"" states SCO in documents filed with the U.S. District Court for Utah.",1
"[CLS] The transition is slated to begin no later than June 7, Dayton said. [SEP] A two-week transition period will begin no later than June 7.",1
