Source,Summary
"[CLS] Three Cubans were executed for hijacking a Cuban ferry a day later, and six Cubans face trial in Key West in December over a March plane hijacking. [SEP] Three Cubans were executed for hijacking a Cuban ferry, and six more are scheduled to go on trial in Key West in December for a plane hijacking in March.",1
"[CLS] Teenagers at high schools where condoms were available were no more likely to have sex than other teens, a study published Wednesday finds. [SEP] Teen-agers at high schools where condoms are available are no more likely to have sex than other teens, a study says.",1
"[CLS] Mr. Bush had sought to store his papers in his father's presidential library, where they would have stayed secret for a half-century. [SEP] In Texas, public watchdog groups opposed Mr. Bush's efforts to house his papers at his father's presidential library, where they would have remained secret for a half-century.",0
"[CLS] Peterson, 31, is now charged with murder in the deaths of his 27-year-old wife and their unborn son. [SEP] Peterson, 31, is charged with two counts of first-degree murder in the slayings of his wife, Laci, and their unborn son, Conner.",1
"[CLS] Microsoft will seek to simplify creation of BizTalk applications by tying it more tightly to its flagship development tool, Visual Studio.Net. [SEP] The software maker is seeking to simplify creation of BizTalk applications by tying it more tightly to its flagship development tool, Visual Studio.Net.",1
"[CLS] Other members of the organization are believed to be in Pakistani cities, and many of the arrests of key al-Qaida operatives have taken place in those areas. [SEP] Other members of the organization are believed to be in Pakistani cities, where many of the arrests of key Al Qaeda operatives have taken place.",1
"[CLS] Montgomery was one of the first places to enact such a law, but many places, including New York City, now ban smoking in bars. [SEP] While Montgomery was one of the first to enact such a law, it's now relatively common - even New York City bans smoking in bars.",1
"[CLS] New research indicates that some 540,000 high-tech jobs were lost in the United States during 2002. [SEP] In 2001, there were 6.5 million high-tech jobs in the United States.",0
"[CLS] Mr Annan also warned the US should not use the war on terror as an excuse to suppress ""long-cherished freedoms"". [SEP] Annan warned that the dangers of extremism after September 11 should not be used as an excuse to suppress ""long-cherished"" freedoms.",1
"[CLS] The Nasdaq Composite Index lost 16.95, or 1.1 percent, to 1507.76, its first slide in five days. [SEP] The Nasdaq Composite Index rose 19.67, or 1.3 percent, to 1523.71, its highest since June 18.",0
[CLS] Hunt's attorneys filed a motion late Monday in Forsyth Superior Court to have Hunt's murder conviction thrown out. [SEP] Hunt's attorneys filed a motion Monday seeking to have Hunt's conviction thrown out based on the new evidence.,1
"[CLS] The updated 64-bit operating system, Windows XP 64-Bit Edition for 64-Bit Extended Systems, will run natively on AMD Athlon 64 processor-powered desktops and AMD Opteron processor-powered workstations. [SEP] Windows XP 64-bit Edition for 64-Bit Extended Systems will support AMD64 technology, running natively on AMD Athlon 64 powered desktops and AMD Opteron processor-powered workstations.",1
"[CLS] GBI spokesman John Bankhead said the murder scenes showed that the killer was very methodical. [SEP] Georgia Bureau of Investigation spokesman John Bankhead said the crime scenes indicated that the killer was ""very methodical.""",1
"[CLS] It will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software, the mobile operator said. [SEP] According to the company, it will be the first handset to ship with the Smartphone 2003 version of Microsoft's (Nasdaq: MSFT)  Windows Mobile software.",1
"[CLS] She said in 2003, not one U.S. state had an obesity rate below 15 percent. [SEP] She said in 2003, not one American state had an obesity level less than 15 percent of the population.",1
"[CLS] Costner plays Charlie Waite, a cowboy with a violent past. [SEP] In ""Open Range,"" Costner plays a cowboy who works with cattleman Robert Duvall.",0
"[CLS] ""We must defend those whom we dislike or even despise,"" said Neal R. Sonnett, a Miami lawyer who led an association panel on enemy combatants. [SEP] ""We must defend those whom we dislike or even despise,"" said Neal Sonnett, a Miami lawyer who headed an ABA task force on enemy combatants.",1
"[CLS] The street-racing sequel ""2 Fast 2 Furious"" won the pole position at the box office, taking in an estimated $52.1 million in its opening weekend. [SEP] The PG-13 sequel ""2 Fast 2 Furious"" raked in an estimated $52.1 million during its opening weekend, jumping over last weekend's catch, ""Finding Nemo.""",0
"[CLS] Sanchez de Lozada promised a referendum on a controversial gas project, a reform of a free market energy law and constitutional reforms. [SEP] Sanchez de Lozada promised a referendum on the gas project, a reform of energy laws and constitutional changes.",1
"[CLS] Recall backers say they have collected 1,600,000 signatures, approaching twice the 897,158 needed to force an election. [SEP] Recall proponents say they have turned in nearly twice the number of necessary signatures.",1
"[CLS] It will also delay the retirement of Mr Wightwick, 62, who agreed to stay on until the deal was completed and Buhrmann bedded down in PaperlinX. [SEP] It will delay the retirement of Mr Wightwick, 62, who agreed to stay on until Buhrmann is bedded down inside PaperlinX.",1
"[CLS] I was going to the court believing I could do this, only if I played my best tennis. [SEP] ""I was believing that I was confident I could do this, but only in the case I would play my best tennis.",1
"[CLS] Tail wagging, Abbey trotted on stage with Conway before a crowd of more than 10,000 attendees at PeopleSoft's annual customer conference at the Anaheim Convention Center. [SEP] On Monday, Abbey trotted on stage, tail wagging, with Conway before a crowd of 10,000 attendees at PeopleSoft's annual customer conference.",1
"[CLS] In April, it had forecast operating earnings in the range of 60 to 80 cents a share. [SEP] Kodak expects earnings of 5 cents to 25 cents a share in the quarter.",1
"[CLS] Mr. Bergonzi was the finance chief from 1995 until his departure in 1999, and was intimately involved in the alleged scheme to pump up Rite Aid's earnings. [SEP] Mr. Bergonzi was the chief financial officer from 1995 until his departure, and was intimately involved in many of the alleged schemes to pump up Rite Aid's earnings.",1
"[CLS] Kevin Rollins, Dell's president, received $770,962 in salary and a bonus of just more than $2-million in fiscal 2003. [SEP] Dell made $950,000 in salary and nearly $2.5 million in bonus pay during the fiscal year.",1
"[CLS] BT said the combination would have an immediate impact on subscriptions with 60,000 additional customers between September and March, 2004. [SEP] BT said it expected the combination to reap 60,000 additional customers between September and March, 2004.",1
"[CLS] The proceedings were taken up with prosecutors outlining their case against Amrozi, reading 33 pages of documents outlining allegations against him. [SEP] Proceedings were taken up with prosecutors outlining their case against Amrozi, reading a 33-page accusation letter to the court.",1
"[CLS] Shares of Salix have rocketed 64 percent since Axcan made its first offer on April 10. [SEP] Since the initial takeover offer, Salix shares have risen about 35 percent.",1
[CLS] Casteen has been under pressure from Gov. Mark R. Warner and other state officials to do whatever he could to protect Virginia Tech's athletic viability. [SEP] Virginia Gov. Mark R. Warner has been urging other state officials to do whatever they could to protect Virginia Tech's interests.,1
"[CLS] Entrenched interests are positioning themselves to control the network's chokepoints and they are lobbying the FCC to aid and abet them. [SEP] It may be dying because entrenched interests are positioning themselves to control the Internet's choke-points and they are lobbying the FCC to aid and abet them.""",0
[CLS] Time magazine named the American soldier its Person of the Year for 2003. [SEP] The American Soldier was first selected as Times Person of the Year during the Korean War in 1950.,0
